Mass,CAS,Drag_BADA,Drag_PRN,RMSE
180000.0,290.2,89769.99547353,94460.0,4690.004526470002
181000.0,290.2,89977.16629485316,94740.0,4762.833705146841
182000.0,290.2,90187.48973480937,95020.0,4832.5102651906345
183000.0,290.2,90401.02148275771,95300.0,4898.978517242285
184000.0,290.2,90617.81815359957,95590.0,4972.181846400432
185000.0,290.2,90837.93729798782,95870.0,5032.062702012176
186000.0,290.2,91061.43741258528,96150.0,5088.562587414723
187000.0,290.2,91288.37795036242,96420.0,5131.622049637575
188000.0,290.1,91467.28099204606,96700.0,5232.719007953943
189000.0,290.1,91701.8013301643,96980.0,5278.198669835707
190000.0,290.1,91939.95173510307,97270.0,5330.048264896934
191000.0,290.1,92181.79566117209,97560.0,5378.204338827913
192000.0,290.1,92427.39757254842,97860.0,5432.60242745158
193000.0,290.0,92628.03241950276,98150.0,5521.967580497236
194000.0,290.0,92881.89279940129,98450.0,5568.107200598708
195000.0,290.0,93139.71653816102,98750.0,5610.283461838975
196000.0,290.0,93401.57232415586,99060.0,5658.427675844141
197000.0,290.0,93667.52991068322,99360.0,5692.470089316776
198000.0,289.9,93891.7643924483,99660.0,5768.235607551702
199000.0,289.9,94166.71438791783,99970.0,5803.285612082167
200000.0,289.9,94445.98815999705,100270.0,5824.011840002946
201000.0,289.9,94729.65991544207,100580.0,5850.340084557931
202000.0,289.9,95017.80498252482,100890.0,5872.195017475184
203000.0,289.8,95267.6558368916,101200.0,5932.344163108399
204000.0,289.8,95565.58558562964,101500.0,5934.41441437036
205000.0,289.8,95868.2281224678,101790.0,5921.771877532199
206000.0,289.7,96134.77573416125,102090.0,5955.224265838755
207000.0,289.7,96447.71319721753,102390.0,5942.286802782473
208000.0,289.7,96765.61397703647,102700.0,5934.386022963532
209000.0,289.6,97049.69393004492,103010.0,5960.306069955084
210000.0,289.6,97378.42316122781,103320.0,5941.576838772191
211000.0,289.5,97674.93148076246,103630.0,5955.068519237539
212000.0,289.5,98014.86310826521,103950.0,5935.136891734786
213000.0,289.5,98360.20357856444,104270.0,5909.79642143556
214000.0,289.4,98675.72889808784,104590.0,5914.271101912163
215000.0,289.4,99032.84593678404,104910.0,5877.1540632159595
216000.0,289.3,99361.83908918651,105260.0,5898.160910813487
217000.0,289.3,99731.13478213255,105620.0,5888.865217867453
218000.0,289.3,100106.31850628869,105980.0,5873.681493711309
219000.0,289.2,100455.92439762983,106350.0,5894.075602370169
220000.0,289.2,100843.9037300191,106710.0,5866.096269980902
221000.0,289.2,101238.07382840665,107080.0,5841.9261715933535
222000.0,289.1,101609.30041816203,107450.0,5840.6995818379655
223000.0,289.0,101988.5471670379,107800.0,5811.452832962095
224000.0,289.0,102403.42515342968,108190.0,5786.574846570322
225000.0,288.9,102798.21451931633,108670.0,5871.785480683669
226000.0,288.8,103201.41202017915,109130.0,5928.587979820848
227000.0,288.8,103638.05207676101,109590.0,5951.947923238986
228000.0,288.7,104057.55630864363,110050.0,5992.4436913563695
229000.0,288.6,104485.87312956314,110500.0,6014.126870436856
230000.0,288.6,104945.37466762602,110940.0,5994.62533237398
