Mass,CAS,Drag_BADA,Drag_PRN,RMSE
180000.0,289.5,89383.80170606611,95030.0,5646.198293933892
181000.0,289.5,89594.30886021914,95310.0,5715.691139780858
182000.0,289.5,89808.00301916903,95600.0,5791.996980830969
183000.0,289.5,90024.9403139847,95890.0,5865.059686015302
184000.0,289.5,90245.1778086357,96180.0,5934.8221913643065
185000.0,289.5,90468.77351026576,96470.0,6001.226489734239
186000.0,289.5,90695.78637952835,96750.0,6054.213620471652
187000.0,289.5,90926.27634096293,97030.0,6103.723659037074
188000.0,289.5,91160.30429348473,97310.0,6149.695706515267
189000.0,289.5,91397.93212083961,97600.0,6202.067879160386
190000.0,289.5,91639.22270221381,97900.0,6260.77729778619
191000.0,289.4,91835.02626980575,98190.0,6354.973730194251
192000.0,289.4,92084.37071087488,98490.0,6405.629289125121
193000.0,289.4,92337.57829377167,98790.0,6452.421706228328
194000.0,289.4,92594.71606131538,99090.0,6495.283938684617
195000.0,289.4,92855.85210656753,99400.0,6544.14789343247
196000.0,289.4,93121.05558372989,99710.0,6588.944416270111
197000.0,289.4,93390.39671915547,100010.0,6619.603280844531
198000.0,289.4,93663.94682233484,100320.0,6656.053177665162
199000.0,289.3,93897.12416277848,100640.0,6742.875837221523
200000.0,289.3,94179.89409292302,100950.0,6770.105907076984
201000.0,289.3,94467.09983730351,101270.0,6802.900162696489
202000.0,289.3,94758.81723439456,101580.0,6821.182765605437
203000.0,289.3,95055.12326302733,101900.0,6844.87673697267
204000.0,289.3,95356.0960538186,102220.0,6863.903946181395
205000.0,289.0,95539.32418159967,102280.0,6740.6758184003265
206000.0,288.4,95613.55752292513,102040.0,6426.442477074874
207000.0,287.8,95704.38490498016,101830.0,6125.615095019835
208000.0,287.1,95775.3752135721,101750.0,5974.624786427899
209000.0,286.5,95901.42924318949,101680.0,5778.570756810514
210000.0,285.9,96044.79667674085,101620.0,5575.203323259149
211000.0,285.3,96205.71675585605,101680.0,5474.283244143953
212000.0,284.7,96384.42968252639,101750.0,5365.570317473612
213000.0,284.1,96581.1763867743,101810.0,5228.823613225701
214000.0,283.5,96796.1982750571,101870.0,5073.801724942896
215000.0,282.9,97029.73695886429,101920.0,4890.2630411357095
216000.0,282.3,97282.03396169192,101960.0,4677.966038308077
217000.0,281.7,97553.33040343999,102050.0,4496.669596560008
218000.0,281.1,97843.86666092472,102200.0,4356.133339075284
219000.0,280.5,98153.8820029848,102350.0,4196.117997015201
220000.0,279.8,98463.55008139578,102540.0,4076.449918604223
221000.0,278.7,98723.02534872122,102630.0,3906.9746512787824
222000.0,277.6,99019.5123395849,102770.0,3750.487660415107
223000.0,276.4,99339.05085661281,102980.0,3640.949143387188
224000.0,275.3,99711.92111428252,103300.0,3588.0788857174775
225000.0,274.1,100111.90992212655,103620.0,3508.0900778734504
226000.0,273.0,100561.3204032432,103950.0,3388.679596756803
227000.0,271.9,101047.97488872921,104340.0,3292.025111270792
228000.0,270.7,101567.08523118541,104730.0,3162.9147688145895
229000.0,269.6,102129.45845215222,105140.0,3010.5415478477807
230000.0,268.5,102728.33587186923,105630.0,2901.6641281307675
