Mass,CAS,Drag_BADA,Drag_PRN,RMSE
180000.0,307.9,101247.2360876307,99960.0,1287.2360876307066
181000.0,307.9,101375.71562973544,100220.0,1155.7156297354377
182000.0,308.0,101579.91933343891,100480.0,1099.9193334389129
183000.0,308.0,101712.67081174947,100740.0,972.6708117494709
184000.0,308.0,101847.83252087781,101000.0,847.8325208778115
185000.0,308.0,101985.45069137309,101270.0,715.4506913730875
186000.0,308.0,102125.57231370347,101540.0,585.5723137034656
187000.0,308.1,102339.59914449621,101810.0,529.5991444962128
188000.0,308.1,102484.4273077332,102090.0,394.42730773320363
189000.0,308.1,102631.89972507469,102360.0,271.89972507469065
190000.0,308.1,102782.06644469118,102640.0,142.06644469118328
191000.0,308.1,102934.97831548785,102920.0,14.978315487853251
192000.0,308.2,103159.88031924616,103210.0,50.11968075383629
193000.0,308.2,103317.9695525831,103490.0,172.03044741689519
194000.0,308.2,103478.95622921883,103780.0,301.0437707811652
195000.0,308.2,103642.8944158713,104070.0,427.1055841287016
196000.0,308.3,103877.23809394617,104360.0,482.76190605382726
197000.0,308.3,104046.75556613554,104650.0,603.2444338644564
198000.0,308.3,104219.38641038968,104940.0,720.6135896103224
199000.0,308.3,104395.18804122052,105230.0,834.811958779479
200000.0,308.3,104574.21874967327,105510.0,935.7812503267342
201000.0,308.3,104756.53771218858,105800.0,1043.462287811417
202000.0,308.3,104942.20499954751,106090.0,1147.79500045249
203000.0,308.4,105195.25368843431,106370.0,1174.7463115656865
204000.0,308.4,105387.27298939583,106670.0,1282.7270106041688
205000.0,308.4,105582.82031084962,106960.0,1377.1796891503764
206000.0,308.4,105781.95930785118,107260.0,1478.0406921488175
207000.0,308.4,105984.75457382649,107560.0,1575.245426173511
208000.0,308.4,106191.27164976968,107870.0,1678.728350230318
209000.0,308.4,106401.5770334179,108170.0,1768.422966582104
210000.0,308.4,106615.73818859585,108480.0,1864.2618114041543
211000.0,308.4,106833.82355443249,108790.0,1956.1764455675147
212000.0,308.4,107055.90255481146,109110.0,2054.0974451885413
213000.0,308.4,107282.04560769822,109420.0,2137.9543923017773
214000.0,308.4,107512.32413462758,109720.0,2207.6758653724246
215000.0,308.4,107746.81057016422,110030.0,2283.18942983578
216000.0,308.4,107985.57837147778,110340.0,2354.421628522221
217000.0,308.4,108228.70202787711,110650.0,2421.297972122891
218000.0,308.4,108476.25707045014,110960.0,2483.7429295498587
219000.0,308.4,108728.32008174965,111280.0,2551.6799182503455
220000.0,308.4,108984.96870548859,111600.0,2615.031294511413
221000.0,308.4,109246.28165629983,111910.0,2663.718343700166
222000.0,308.4,109512.33872952814,112240.0,2727.6612704718573
223000.0,308.4,109783.22081110478,112560.0,2776.7791888952197
224000.0,308.4,110059.00988741807,112880.0,2820.9901125819306
225000.0,308.4,110339.78905527995,113210.0,2870.210944720049
226000.0,308.4,110625.64253180631,113540.0,2914.357468193688
227000.0,308.4,110916.65566463146,113880.0,2963.3443353685434
228000.0,308.4,111212.91494174764,114210.0,2997.0850582523562
229000.0,308.4,111514.50800183913,114550.0,3035.491998160869
230000.0,308.4,111821.52364428254,114890.0,3068.4763557174592
