Mass,CAS,Drag_BADA,Drag_PRN,RMSE
180000.0,308.3,101544.78914598758,99620.0,1924.7891459875827
181000.0,308.3,101671.6194996024,99880.0,1791.6194996023987
182000.0,308.3,101800.75673176754,100140.0,1660.756731767542
183000.0,308.3,101932.24540313431,100400.0,1532.2454031343077
184000.0,308.4,102139.111089018,100660.0,1479.111089017999
185000.0,308.4,102275.01004609976,100930.0,1345.0100460997637
186000.0,308.4,102413.39399050006,101200.0,1213.3939905000589
187000.0,308.4,102554.31043238738,101470.0,1084.310432387385
188000.0,308.5,102769.15163755883,101740.0,1029.1516375588253
189000.0,308.5,102914.83102882201,102020.0,894.8310288220091
190000.0,308.5,103063.18525601614,102300.0,763.1852560161351
191000.0,308.5,103214.26490331299,102580.0,634.2649033129856
192000.0,308.5,103368.12135993507,102860.0,508.121359935074
193000.0,308.6,103593.9737548976,103140.0,453.97375489759725
194000.0,308.6,103753.06902260912,103430.0,323.06902260912466
195000.0,308.6,103915.09498568022,103720.0,195.0949856802181
196000.0,308.6,104080.10626740158,104000.0,80.10626740158477
197000.0,308.6,104248.15833794745,104290.0,41.84166205255315
198000.0,308.7,104486.17324850474,104580.0,93.8267514952604
199000.0,308.7,104659.97822307276,104870.0,210.02177692724217
200000.0,308.7,104836.99000497287,105150.0,313.0099950271251
201000.0,308.7,105017.26746228513,105440.0,422.73253771486634
202000.0,308.7,105200.87035274571,105720.0,519.129647254289
203000.0,308.7,105387.85933270669,106010.0,622.1406672933081
204000.0,308.7,105578.29596603705,106300.0,721.7040339629457
205000.0,308.7,105772.2427331805,106590.0,817.7572668195062
206000.0,308.7,105969.76304019958,106890.0,920.2369598004152
207000.0,308.7,106170.92122785798,107190.0,1019.0787721420202
208000.0,308.7,106375.78258073464,107490.0,1114.217419265362
209000.0,308.7,106584.4133364909,107790.0,1205.5866635090933
210000.0,308.7,106796.88069504118,108100.0,1303.1193049588182
211000.0,308.8,107073.29997974077,108410.0,1336.7000202592317
212000.0,308.8,107293.0693935013,108720.0,1426.9306064987031
213000.0,308.8,107516.87622668712,109030.0,1513.12377331288
214000.0,308.8,107744.79152848235,109330.0,1585.208471517646
215000.0,308.8,107976.88735584402,109630.0,1653.1126441559754
216000.0,308.7,108156.14029125456,109940.0,1783.85970874544
217000.0,308.7,108397.42825569578,110250.0,1852.571744304223
218000.0,308.7,108643.12618596251,110560.0,1916.8738140374917
219000.0,308.7,108893.31036506908,110870.0,1976.6896349309245
220000.0,308.7,109148.05813296894,111190.0,2041.9418670310552
221000.0,308.7,109407.44789640805,111500.0,2092.552103591952
222000.0,308.7,109671.55913861691,111820.0,2148.440861383089
223000.0,308.7,109940.47242909584,112150.0,2209.52757090416
224000.0,308.7,110214.26943355668,112470.0,2255.7305664433225
225000.0,308.7,110493.03292375492,112790.0,2296.967076245084
226000.0,308.7,110776.84678737755,113120.0,2343.1532126224483
227000.0,308.7,111065.79603819817,113450.0,2384.2039618018316
228000.0,308.7,111359.96682592429,113790.0,2430.03317407571
229000.0,308.7,111659.44644639055,114120.0,2460.553553609454
230000.0,308.7,111964.32335163698,114460.0,2495.67664836302
