Mass,CAS,Drag_BADA,Drag_PRN,RMSE
180000.0,258.4,77240.40700446829,85090.0,7849.5929955317115
181000.0,257.5,77399.22390362025,84990.0,7590.776096379748
182000.0,256.5,77556.72848429084,85010.0,7453.271515709159
183000.0,255.6,77757.3622305567,85150.0,7392.637769443303
184000.0,254.6,77958.8553089889,85330.0,7371.144691011097
185000.0,253.7,78200.53179668829,85490.0,7289.468203311713
186000.0,252.8,78461.75005218935,85790.0,7328.249947810647
187000.0,251.8,78726.43283281541,86150.0,7423.567167184592
188000.0,250.9,79026.75545142096,86510.0,7483.244548579038
189000.0,250.0,79345.43146746967,86910.0,7564.568532530335
190000.0,249.0,79669.18560595393,87360.0,7690.814394046072
191000.0,248.1,80023.79589001271,87790.0,7766.204109987288
192000.0,247.2,80394.8929901532,88240.0,7845.107009846804
193000.0,246.2,80771.34120090198,88750.0,7978.658799098019
194000.0,245.3,81173.58820085682,89250.0,8076.411799143185
194545.0,244.8,81397.7688829101,89520.0,8122.231117089905
