Mass,CAS,Drag_BADA,Drag_PRN,RMSE
180000.0,284.2,86625.62770135274,92730.0,6104.372298647257
181000.0,284.2,86861.9020706932,93000.0,6138.097929306794
182000.0,284.2,87101.62536589173,93290.0,6188.374634108273
183000.0,284.1,87297.12099629265,93590.0,6292.879003707349
184000.0,284.1,87544.43088976412,93880.0,6335.569110235883
185000.0,284.1,87795.37614723209,94180.0,6384.623852767909
186000.0,284.1,88050.01927089368,94470.0,6419.980729106319
187000.0,284.0,88262.86220201824,94770.0,6507.137797981763
188000.0,284.0,88525.62333685062,95070.0,6544.376663149378
189000.0,284.0,88792.2814237782,95370.0,6577.7185762218
190000.0,283.9,89019.05634313764,95680.0,6660.943656862364
191000.0,283.9,89294.25695425356,95980.0,6685.743045746436
192000.0,283.9,89573.56351931398,96290.0,6716.436480686025
193000.0,283.9,89857.0460720564,96590.0,6732.953927943599
194000.0,283.8,90103.25990994545,96900.0,6796.740090054547
195000.0,283.8,90395.87950829505,97180.0,6784.120491704947
196000.0,283.7,90652.63696672297,97470.0,6817.363033277026
197000.0,283.7,90954.71118733918,97750.0,6795.288812660816
198000.0,283.6,91222.3596886582,98040.0,6817.6403113418055
199000.0,283.6,91534.21618018809,98330.0,6795.783819811913
200000.0,283.6,91850.78908343411,98620.0,6769.210916565891
201000.0,283.5,92135.09063441544,98910.0,6774.9093655845645
202000.0,283.5,92461.95018744783,99200.0,6738.04981255217
203000.0,283.4,92758.05224244202,99480.0,6721.94775755798
204000.0,283.4,93095.55209904489,99770.0,6674.447900955114
205000.0,283.3,93403.8407159161,100050.0,6646.1592840839
206000.0,283.3,93752.3453950121,100360.0,6607.654604987896
207000.0,283.2,94073.2182656547,100710.0,6636.781734345306
208000.0,283.2,94433.10338532424,101060.0,6626.896614675759
209000.0,283.1,94766.9700871945,101420.0,6653.029912805505
210000.0,283.1,95138.62260148469,101770.0,6631.377398515309
211000.0,283.0,95485.9048523214,102130.0,6644.0951476785995
212000.0,283.0,95869.72329085194,102480.0,6610.276709148064
213000.0,282.9,96230.855206234,102820.0,6589.144793765998
214000.0,282.8,96599.48428625567,103210.0,6610.515713744331
215000.0,282.7,96975.73168560176,103690.0,6714.268314398243
216000.0,282.7,97385.83987763416,104160.0,6774.160122365836
217000.0,282.6,97776.85933249831,104630.0,6853.1406675016915
218000.0,282.5,98175.86301644401,105090.0,6914.136983555989
219000.0,282.4,98582.97911626041,105540.0,6957.020883739591
220000.0,282.3,98998.33764218341,105990.0,6991.662357816589
221000.0,282.3,99444.04512359093,106430.0,6985.954876409072
222000.0,282.2,99875.40940105544,106920.0,7044.59059894456
223000.0,281.6,100215.46902031425,106740.0,6524.530979685747
224000.0,280.7,100521.78253822924,106270.0,5748.217461770764
225000.0,279.7,100842.51331413706,105800.0,4957.486685862939
226000.0,278.7,101197.66577518279,105740.0,4542.334224817212
227000.0,277.8,101599.76182328688,105860.0,4260.2381767131155
228000.0,276.8,102022.49197927595,105940.0,3917.5080207240535
229000.0,275.9,102488.88338688477,105980.0,3491.1166131152277
230000.0,274.9,102979.81934672204,106390.0,3410.180653277959
