Mass,CAS,Drag_BADA,Drag_PRN,RMSE
180000.0,271.0,81010.90118697571,90330.0,9319.098813024291
181000.0,271.0,81314.48441125681,90610.0,9295.51558874319
182000.0,270.9,81587.34630198304,90890.0,9302.653698016962
183000.0,270.9,81899.69443193763,91170.0,9270.305568062366
184000.0,270.8,82182.62367799196,91450.0,9267.376322008044
185000.0,270.8,82504.02658269978,91730.0,9225.973417300222
186000.0,270.7,82797.33637122941,92000.0,9202.663628770591
187000.0,270.7,83128.09344998583,92270.0,9141.906550014173
188000.0,270.6,83432.10686044843,92580.0,9147.893139551568
189000.0,270.5,83741.92475945374,92900.0,9158.075240546255
190000.0,270.5,84087.57748192655,93240.0,9152.42251807345
191000.0,270.4,84408.60745416951,93590.0,9181.392545830488
192000.0,270.4,84764.41086914901,93930.0,9165.589130850989
193000.0,270.3,85097.00173918794,94270.0,9172.998260812063
194000.0,270.2,85435.8476251195,94590.0,9154.152374880505
195000.0,270.1,85781.04461083794,95030.0,9248.95538916206
196000.0,270.1,86158.75667215123,95500.0,9341.243327848773
197000.0,270.0,86516.25431618007,95960.0,9443.745683819929
198000.0,269.9,86880.39488289962,96420.0,9539.605117100378
199000.0,269.8,87251.28009674686,96860.0,9608.719903253135
200000.0,269.7,87629.01312609436,97300.0,9670.98687390564
201000.0,269.7,88036.33602468346,97730.0,9693.663975316536
202000.0,269.6,88427.3601749383,98230.0,9802.639825061706
203000.0,269.3,88783.25515800115,98480.0,9696.74484199885
204000.0,268.5,89050.23324139342,98000.0,8949.76675860658
205000.0,267.7,89339.40827937367,97750.0,8410.591720626326
206000.0,266.8,89633.96791942646,97480.0,7846.032080573539
207000.0,266.0,89969.05492149555,97690.0,7720.945078504446
208000.0,265.2,90326.44401103242,97870.0,7543.555988967579
209000.0,264.4,90706.12187434532,98010.0,7303.878125654679
210000.0,263.5,91096.51318043983,98260.0,7163.486819560174
211000.0,262.7,91521.85709049164,98670.0,7148.142909508359
211999.0,261.9,91968.69464345525,99110.0,7141.305356544748
