Mass,CAS,Drag_BADA,Drag_PRN,RMSE
180000.0,314.4,106291.93422235789,101610.0,4681.934222357886
181000.0,314.4,106394.316677295,101860.0,4534.316677295006
182000.0,314.4,106498.74635009104,102100.0,4398.746350091038
183000.0,314.4,106605.26435107447,102350.0,4255.264351074467
184000.0,314.5,106793.4255937913,102590.0,4203.425593791297
185000.0,314.5,106903.83954035967,102840.0,4063.839540359666
186000.0,314.5,107016.46491462296,103100.0,3916.464914622964
187000.0,314.5,107131.34554664382,103350.0,3781.345546643817
188000.0,314.5,107248.52597913623,103610.0,3638.525979136233
189000.0,314.6,107445.59543271376,103860.0,3585.595432713759
190000.0,314.6,107567.0831849476,104120.0,3447.0831849475944
191000.0,314.6,107691.00405957704,104390.0,3301.0040595770406
192000.0,314.6,107817.40546381791,104650.0,3167.4054638179077
193000.0,314.7,108022.24662456226,104920.0,3102.2466245622636
194000.0,314.7,108153.3069025901,105190.0,2963.306902590106
195000.0,314.7,108286.98955217187,105470.0,2816.9895521718718
196000.0,314.7,108423.34496248943,105750.0,2673.3449624894274
197000.0,314.7,108562.4243039549,106030.0,2532.4243039549037
198000.0,314.8,108778.01627597096,106310.0,2468.0162759709638
199000.0,314.8,108922.2279108388,106590.0,2332.227910838803
200000.0,314.8,109069.31649908907,106880.0,2189.3164990890655
201000.0,314.8,109219.3363440314,107170.0,2049.3363440313988
202000.0,314.8,109372.34256962461,107460.0,1912.3425696246122
203000.0,314.9,109599.82810500114,107750.0,1849.8281050011428
204000.0,314.9,109758.47697490305,108040.0,1718.476974903053
205000.0,314.9,109920.2769782881,108330.0,1590.2769782880932
206000.0,314.9,110085.28652633881,108630.0,1455.2865263388085
207000.0,315.0,110323.0891520478,108930.0,1393.0891520478035
208000.0,315.0,110494.17516239894,109220.0,1274.1751623989403
209000.0,315.0,110668.64521160869,109510.0,1158.6452116086875
210000.0,315.0,110846.56112306127,109800.0,1046.5611230612703
211000.0,315.0,111027.98561399065,110090.0,937.9856139906478
212000.0,315.0,111212.98230391782,110390.0,822.9823039178154
213000.0,315.0,111401.61572345559,110680.0,721.6157234555867
214000.0,315.0,111593.95132280338,110980.0,613.9513228033757
215000.0,315.0,111790.05548056404,111280.0,510.0554805640422
216000.0,315.1,112054.72812084042,111590.0,464.7281208404165
217000.0,315.1,112257.99496836263,111900.0,357.9949683626328
218000.0,315.1,112465.22844571246,112210.0,255.22844571246242
219000.0,315.1,112676.49863876615,112520.0,156.49863876614836
220000.0,315.1,112891.8766045223,112830.0,61.87660452230193
221000.0,315.1,113111.43438010005,113150.0,38.565619899949525
222000.0,315.1,113335.24499161266,113470.0,134.7550083873357
223000.0,315.1,113563.38246325825,113790.0,226.61753674174543
224000.0,315.1,113795.92182632642,114100.0,304.07817367358075
225000.0,315.1,114032.9391283217,114410.0,377.06087167830265
226000.0,315.1,114274.51144207793,114720.0,445.4885579220718
227000.0,315.1,114520.71687492932,115040.0,519.2831250706804
228000.0,315.1,114771.6345779579,115360.0,588.3654220421013
229000.0,315.1,115027.34475522222,115680.0,652.6552447777794
230000.0,315.1,115287.92867303222,116000.0,712.0713269677799
