Mass,CAS,Drag_BADA,Drag_PRN,RMSE
180000.0,307.8,101173.11191248863,100070.0,1103.1119124886318
181000.0,307.8,101302.00464402078,100320.0,982.0046440207807
182000.0,307.8,101433.22616964167,100580.0,853.2261696416681
183000.0,307.9,101639.69271809899,100840.0,799.6927180989878
184000.0,307.9,101775.2805961812,101100.0,675.2805961811973
185000.0,307.9,101913.32950038603,101370.0,543.3295003860258
186000.0,307.9,102053.88648244644,101640.0,413.8864824464399
187000.0,307.9,102196.9993633214,101920.0,276.9993633214035
188000.0,308.0,102413.51772512795,102190.0,223.51772512795287
189000.0,308.0,102561.43936957096,102470.0,91.43936957095866
190000.0,308.0,102712.06019331777,102750.0,37.9398066822323
191000.0,308.0,102865.43111162532,103030.0,164.56888837467704
192000.0,308.1,103090.68699564485,103310.0,219.31300435515004
193000.0,308.1,103249.24496108464,103600.0,350.7550389153621
194000.0,308.1,103410.70551411263,103890.0,479.29448588736705
195000.0,308.1,103575.12279203488,104170.0,594.8772079651244
196000.0,308.1,103742.55177581696,104460.0,717.448224183041
197000.0,308.2,103979.8458078157,104750.0,770.1541921843018
198000.0,308.2,104152.9713943427,105050.0,897.028605657295
199000.0,308.2,104329.27327093654,105340.0,1010.7267290634627
200000.0,308.2,104508.8098046895,105620.0,1111.190195310497
201000.0,308.2,104691.64024936347,105910.0,1218.3597506365331
202000.0,308.2,104877.82475410713,106200.0,1322.1752458928677
203000.0,308.3,105131.28158581178,106490.0,1358.7184141882171
204000.0,308.3,105323.8293573742,106780.0,1456.1706426258024
205000.0,308.3,105519.91112194069,107070.0,1550.0888780593086
206000.0,308.3,105719.5906177271,107370.0,1650.4093822729046
207000.0,308.3,105922.9325225147,107680.0,1757.067477485296
208000.0,308.3,106130.00246289805,107980.0,1849.9975371019536
209000.0,308.3,106340.86702348219,108290.0,1949.1329765178089
210000.0,308.3,106555.59375617217,108600.0,2044.4062438278343
211000.0,308.3,106774.2511895398,108910.0,2135.7488104601944
212000.0,308.3,106996.90883812254,109220.0,2223.0911618774553
213000.0,308.3,107223.63721184578,109540.0,2316.3627881542197
214000.0,308.3,107454.50782554578,109840.0,2385.4921744542225
215000.0,308.3,107689.59320841073,110150.0,2460.4067915892665
216000.0,308.3,107928.96691352705,110460.0,2531.0330864729476
217000.0,308.3,108172.70352749896,110770.0,2597.296472501039
218000.0,308.3,108420.8786800866,111090.0,2669.121319913407
219000.0,308.3,108673.56905386256,111400.0,2726.430946137436
220000.0,308.3,108930.85239394642,111720.0,2789.147606053579
221000.0,308.3,109192.80751778046,112040.0,2847.1924822195433
222000.0,308.3,109459.51432493777,112360.0,2900.4856750622275
223000.0,308.3,109731.0538070034,112690.0,2958.9461929966055
224000.0,308.3,110007.50805744686,113010.0,3002.4919425531407
225000.0,308.3,110288.9602815815,113340.0,3051.0397184184985
226000.0,308.3,110575.49480660632,113670.0,3094.5051933936775
227000.0,308.3,110867.19709154293,114010.0,3142.8029084570735
228000.0,308.3,111164.15373740128,114340.0,3175.846262598716
229000.0,308.3,111466.45249730437,114680.0,3213.5475026956265
230000.0,308.3,111774.18228659936,115020.0,3245.81771340064
