Mass,CAS,Drag_BADA,Drag_PRN,RMSE
180000.0,295.8,93044.47827226666,96550.0,3505.521727733343
181000.0,295.8,93225.5554201773,96830.0,3604.4445798226952
182000.0,295.8,93409.51346760882,97100.0,3690.48653239118
183000.0,295.8,93596.40457187757,97370.0,3773.595428122426
184000.0,295.8,93786.28175714728,97650.0,3863.718242852716
185000.0,295.8,93979.19892400327,97920.0,3940.801075996729
186000.0,295.8,94175.21085900618,98200.0,4024.7891409938165
187000.0,295.8,94374.37324439999,98480.0,4105.626755600009
188000.0,295.8,94576.74266779583,98770.0,4193.257332204172
189000.0,295.8,94782.37663195649,99050.0,4267.623368043511
190000.0,295.8,94991.33356454578,99340.0,4348.666435454215
191000.0,295.8,95203.67282807334,99640.0,4436.327171926663
192000.0,295.8,95419.45472978517,99930.0,4510.545270214832
193000.0,295.8,95638.74053159425,100230.0,4591.259468405755
194000.0,295.8,95861.59246017301,100530.0,4668.407539826992
195000.0,295.8,96088.07371698362,100810.0,4721.926283016379
196000.0,295.8,96318.24848839387,101100.0,4781.751511606126
197000.0,295.8,96552.18195590592,101390.0,4837.818044094078
198000.0,295.8,96789.94030635267,101690.0,4900.05969364733
199000.0,295.8,97031.5907421804,101990.0,4958.4092578196
200000.0,295.8,97277.20149180945,102290.0,5012.79850819055
201000.0,295.8,97526.84182001236,102600.0,5073.158179987644
202000.0,295.8,97780.58203834006,102900.0,5119.417961659943
203000.0,295.8,98038.4935156262,103210.0,5171.506484373793
204000.0,295.8,98300.64868856585,103520.0,5219.351311434148
205000.0,295.7,98518.76539283247,103830.0,5311.234607167527
206000.0,295.7,98790.22713325202,104150.0,5359.772866747982
207000.0,295.7,99066.16309077998,104460.0,5393.8369092200155
208000.0,295.7,99346.6501723922,104780.0,5433.349827607803
209000.0,295.7,99631.76640776049,105100.0,5468.233592239514
210000.0,295.7,99921.59096010387,105420.0,5498.409039896127
211000.0,295.7,100216.20413715522,105750.0,5533.795862844781
212000.0,295.7,100515.68740214543,106070.0,5554.312597854572
213000.0,295.7,100820.12338475221,106400.0,5579.876615247791
214000.0,295.7,101129.59589230423,106720.0,5590.404107695766
215000.0,295.6,101402.24164263351,107040.0,5637.758357366489
216000.0,295.6,101722.71269284359,107360.0,5637.28730715641
217000.0,295.6,102048.486555555,107680.0,5631.513444444994
218000.0,295.5,102339.85530623762,108000.0,5660.144693762384
219000.0,295.5,102677.19539433745,108330.0,5652.804605662546
220000.0,295.5,103020.11623670768,108650.0,5629.883763292324
221000.0,295.5,103368.71042066286,108980.0,5611.289579337143
222000.0,295.4,103686.21869248124,109310.0,5623.781307518759
223000.0,295.4,104047.16879058405,109650.0,5602.831209415948
224000.0,295.4,104414.08613917032,109980.0,5565.913860829678
225000.0,295.4,104787.06859736877,110330.0,5542.931402631235
226000.0,295.3,105132.44330514403,110700.0,5567.556694855972
227000.0,295.3,105518.61631748501,111070.0,5551.383682514992
228000.0,295.3,105911.16493647374,111450.0,5538.835063526261
229000.0,295.3,106310.19249365706,111820.0,5509.807506342942
230000.0,295.2,106685.25796780897,112200.0,5514.742032191032
