Mass,CAS,Drag_BADA,Drag_PRN,RMSE
180000.0,278.0,83768.01280742504,91250.0,7481.987192574961
181000.0,278.0,84035.4480430414,91550.0,7514.551956958603
182000.0,277.9,84264.79963375744,91850.0,7585.200366242556
183000.0,277.9,84540.3262469225,92150.0,7609.673753077499
184000.0,277.9,84819.73921825507,92460.0,7640.260781744932
185000.0,277.8,85062.94411545226,92760.0,7697.055884547735
186000.0,277.8,85350.86213055848,93040.0,7689.137869441518
187000.0,277.7,85603.89008587775,93320.0,7716.109914122251
188000.0,277.6,85862.27240567787,93600.0,7737.727594322132
189000.0,277.6,86163.77178215902,93880.0,7716.2282178409805
190000.0,277.5,86432.46182687352,94170.0,7737.538173126479
191000.0,277.5,86743.21645833377,94460.0,7716.783541666227
192000.0,277.4,87022.54645410186,94750.0,7727.453545898141
193000.0,277.4,87342.87144734847,95040.0,7697.128552651528
194000.0,277.3,87633.18405674543,95320.0,7686.815943254565
195000.0,277.2,87929.4643131296,95600.0,7670.535686870397
196000.0,277.2,88265.0531713997,95880.0,7614.946828600296
197000.0,277.1,88572.85603525251,96190.0,7617.143964747491
198000.0,277.1,88918.85356367442,96510.0,7591.14643632558
199000.0,277.0,89238.54893136072,96830.0,7591.451068639275
200000.0,277.0,89595.30669580233,97130.0,7534.693304197674
201000.0,276.9,89927.27573331857,97430.0,7502.724266681427
202000.0,276.8,90265.89385801162,97750.0,7484.106141988377
203000.0,276.8,90639.79158566329,98070.0,7430.20841433671
204000.0,276.7,90991.28310603857,98410.0,7418.716893961435
205000.0,276.6,91349.73975287749,98890.0,7540.260247122511
206000.0,276.5,91715.27210651118,99370.0,7654.727893488816
207000.0,276.4,92087.99235102725,99850.0,7762.007648972751
208000.0,276.3,92468.01429020526,100310.0,7841.985709794739
209000.0,276.3,92879.52144224185,100770.0,7890.47855775815
210000.0,276.2,93273.71164314344,101220.0,7946.288356856559
211000.0,276.1,93675.54817048302,101660.0,7984.451829516984
212000.0,276.0,94085.15142372408,102160.0,8074.848576275923
213000.0,275.9,94502.64350279063,102680.0,8177.356497209374
214000.0,275.8,94928.14822428601,103190.0,8261.851775713993
215000.0,275.8,95381.16343637195,103680.0,8298.83656362805
216000.0,275.7,95822.24792148914,104150.0,8327.752078510865
217000.0,275.6,96271.72002795899,104610.0,8338.279972041011
218000.0,275.5,96729.71056064073,105060.0,8330.289439359272
219000.0,275.3,97180.31726181999,105220.0,8039.68273818001
219947.0,274.9,97585.26987094685,105290.0,7704.730129053147
