Mass,CAS,Drag_BADA,Drag_PRN,RMSE
180000.0,313.9,105888.03049126615,102140.0,3748.0304912661522
181000.0,313.9,105992.36768917767,102390.0,3602.3676891776704
182000.0,313.9,106098.7728442642,102630.0,3468.7728442641965
183000.0,313.9,106207.28734211801,102880.0,3327.287342118012
184000.0,314.0,106396.93091408054,103120.0,3276.9309140805417
185000.0,314.0,106509.38241061555,103370.0,3139.3824106155516
186000.0,314.0,106624.06718207987,103620.0,3004.0671820798743
187000.0,314.0,106741.0293520983,103870.0,2871.029352098296
188000.0,314.1,106937.73905761763,104130.0,2807.739057617626
189000.0,314.1,107058.96516713934,104380.0,2678.9651671393367
190000.0,314.1,107182.60076282815,104640.0,2542.6007628281513
191000.0,314.1,107308.69282191782,104900.0,2408.6928219178226
192000.0,314.2,107513.09210252523,105160.0,2353.092102525232
193000.0,314.2,107643.79645583658,105430.0,2213.7964558365784
194000.0,314.2,107777.09785042242,105700.0,2077.0978504224186
195000.0,314.2,107913.04623479581,105980.0,1933.0462347958091
196000.0,314.3,108125.79937302659,106250.0,1875.799373026588
197000.0,314.3,108266.73067066327,106530.0,1736.7306706632662
198000.0,314.3,108410.45836690605,106810.0,1600.458366906052
199000.0,314.3,108557.03550142006,107090.0,1467.0355014200613
200000.0,314.4,108778.84915461196,107370.0,1408.8491546119621
201000.0,314.4,108930.80294971021,107660.0,1270.8029497102107
202000.0,314.4,109085.76476932949,107950.0,1135.7647693294857
203000.0,314.4,109243.79086626203,108240.0,1003.7908662620321
204000.0,314.4,109404.9383350167,108540.0,864.9383350167045
205000.0,314.5,109639.23613051751,108830.0,809.2361305175145
206000.0,314.5,109806.28903419859,109130.0,676.2890341985913
207000.0,314.5,109976.63392118363,109430.0,546.6339211836312
208000.0,314.5,110150.33125572356,109720.0,430.3312557235622
209000.0,314.6,110395.44781187102,110010.0,385.4478118710249
210000.0,314.6,110575.49974827205,110310.0,265.49974827205006
211000.0,314.6,110759.08472504918,110600.0,159.08472504917881
212000.0,314.6,110946.26670307353,110900.0,46.26670307353197
213000.0,314.6,111137.1105590361,111190.0,52.889440963903326
214000.0,314.6,111331.6820942662,111490.0,158.3179057337984
215000.0,314.6,111530.04804340056,111800.0,269.9519565994415
216000.0,314.6,111732.27608319324,112110.0,377.7239168067608
217000.0,314.7,112002.10359278978,112420.0,417.8964072102244
218000.0,314.7,112211.67646373327,112740.0,528.3235362667328
219000.0,314.7,112425.31335403607,113050.0,624.6866459639277
220000.0,314.7,112643.08570194578,113370.0,726.9142980542238
221000.0,314.7,112865.06593113557,113690.0,824.9340688644297
222000.0,314.7,113091.3274595628,114010.0,918.6725404371973
223000.0,314.7,113321.94470862315,114330.0,1008.0552913768479
224000.0,314.7,113556.99311222085,114650.0,1093.006887779149
225000.0,314.7,113796.54912591478,114960.0,1163.450874085218
226000.0,314.7,114040.69023609522,115280.0,1239.3097639047774
227000.0,314.7,114289.49496921679,115600.0,1310.5050307832134
228000.0,314.7,114543.04290106684,115920.0,1376.957098933155
229000.0,314.7,114801.41466604515,116240.0,1438.5853339548485
230000.0,314.7,115064.691966574,116570.0,1505.3080334260012
