Mass,CAS,Drag_BADA,Drag_PRN,RMSE
180000.0,307.5,100951.3731823383,100430.0,521.3731823382986
181000.0,307.5,101081.50762517833,100690.0,391.5076251783321
182000.0,307.5,101213.98405640174,100940.0,273.98405640173587
183000.0,307.5,101348.84750346483,101200.0,148.84750346482906
184000.0,307.6,101558.26733074142,101460.0,98.26733074142248
185000.0,307.6,101697.61067016677,101720.0,22.38932983322593
186000.0,307.6,101839.47598920627,101990.0,150.52401079372794
187000.0,307.6,101983.9112958906,102260.0,276.0887041093956
188000.0,307.6,102130.9653788792,102540.0,409.0346211207943
189000.0,307.7,102350.71222506418,102820.0,469.28777493581583
190000.0,307.7,102502.69771655438,103100.0,597.3022834456206
191000.0,307.7,102657.44815801605,103380.0,722.55184198395
192000.0,307.7,102815.01547745243,103670.0,854.9845225475729
193000.0,307.8,103043.7346851639,103950.0,906.2653148360987
194000.0,307.8,103206.6193259465,104240.0,1033.3806740534928
195000.0,307.8,103372.47636295325,104530.0,1157.5236370467464
196000.0,307.8,103541.36099251638,104820.0,1278.6390074836236
197000.0,307.9,103779.79002846462,105110.0,1330.2099715353834
198000.0,307.9,103954.40240959398,105410.0,1455.5975904060178
199000.0,307.9,104132.20761947011,105700.0,1567.7923805298924
200000.0,307.9,104313.26425392763,105980.0,1666.7357460723724
201000.0,307.9,104497.63179884212,106270.0,1772.3682011578785
202000.0,307.9,104685.37063909502,106560.0,1874.6293609049753
203000.0,308.0,104940.0546137595,106850.0,1909.9453862405062
204000.0,308.0,105134.19054081613,107150.0,2015.8094591838744
205000.0,308.0,105331.87840920842,107440.0,2108.1215907915757
206000.0,308.0,105533.18220699062,107750.0,2216.8177930093807
207000.0,308.0,105738.16686546888,108050.0,2311.8331345311162
208000.0,308.0,105946.8982684747,108360.0,2413.1017315252975
208813.0,308.0,106119.40435387829,108610.0,2490.595646121714
