Mass,CAS,Drag_BADA,Drag_PRN,RMSE
180000.0,264.9,79001.08032212945,88680.0,9678.919677870552
181000.0,264.8,79307.01156819938,89000.0,9692.988431800622
182000.0,264.7,79618.4260797181,89320.0,9701.573920281895
183000.0,264.7,79963.64291168844,89620.0,9656.35708831156
184000.0,264.6,80285.64113225228,89870.0,9584.358867747724
185000.0,264.5,80613.36301831232,90090.0,9476.636981687683
186000.0,264.4,80946.89221357642,90360.0,9413.107786423585
187000.0,264.3,81286.31354526037,90840.0,9553.686454739625
188000.0,264.2,81631.71303371273,91320.0,9688.286966287269
189000.0,264.1,81983.17790183896,91790.0,9806.822098161036
190000.0,264.0,82340.79658462429,92240.0,9899.203415375712
191000.0,263.9,82704.65873826211,92690.0,9985.341261737893
192000.0,263.7,83052.35615937767,92970.0,9917.643840622331
193000.0,263.2,83343.1370679786,93080.0,9736.862932021395
194000.0,262.8,83667.57131002432,93070.0,9402.428689975684
195000.0,262.4,84003.34714772341,93100.0,9096.652852276588
196000.0,261.9,84331.89223504104,93220.0,8888.107764958957
197000.0,261.5,84691.54011755355,93330.0,8638.459882446448
198000.0,261.1,85062.8034994074,93460.0,8397.196500592603
199000.0,260.6,85429.87705083154,93670.0,8240.122949168464
200000.0,260.2,85825.5114522183,94030.0,8204.4885477817
201000.0,258.7,86082.48226729254,93980.0,7897.517732707463
202000.0,257.2,86378.62760245096,94030.0,7651.372397549043
203000.0,255.7,86712.29680674807,94390.0,7677.703193251931
203500.0,255.0,86897.37159325575,94640.0,7742.628406744247
