Mass,CAS,Drag_BADA,Drag_PRN,RMSE
180000.0,296.0,93167.51709231334,96330.0,3162.482907686659
181000.0,296.0,93347.68240455785,96610.0,3262.317595442146
182000.0,296.0,93530.71904689696,96880.0,3349.280953103036
183000.0,296.0,93716.67905119562,97150.0,3433.3209488043794
184000.0,296.0,93905.61531402855,97430.0,3524.384685971454
185000.0,296.0,94097.58160627323,97700.0,3602.418393726766
186000.0,296.0,94292.63258271721,97980.0,3687.3674172827887
187000.0,296.0,94490.82379161453,98260.0,3769.17620838547
188000.0,296.1,94750.10834976229,98540.0,3789.8916502377106
189000.0,296.1,94954.25483985325,98830.0,3875.7451601467474
190000.0,296.1,95161.70835309947,99110.0,3948.2916469005286
191000.0,296.1,95372.5280378097,99400.0,4027.471962190306
192000.0,296.1,95586.7739835897,99700.0,4113.226016410306
193000.0,296.1,95804.50723132883,99990.0,4185.492768671174
194000.0,296.1,96025.78978314756,100290.0,4264.210216852443
195000.0,296.1,96250.68461243155,100570.0,4319.315387568451
196000.0,296.0,96425.47543795926,100860.0,4434.524562040737
197000.0,296.0,96658.32769031696,101150.0,4491.672309683039
198000.0,296.0,96894.99298500978,101440.0,4545.007014990217
199000.0,296.0,97135.53836281046,101740.0,4604.461637189539
200000.0,296.0,97380.03188796584,102040.0,4659.968112034156
201000.0,296.0,97628.54265859714,102340.0,4711.457341402856
202000.0,296.0,97881.14081709902,102650.0,4768.859182900982
203000.0,296.0,98137.8975606058,102950.0,4812.102439394206
204000.0,296.0,98398.88515150605,103260.0,4861.114848493948
205000.0,295.9,98615.5915779074,103570.0,4954.4084220926015
206000.0,295.9,98885.85865843763,103890.0,5004.141341562368
207000.0,295.9,99160.5865628856,104200.0,5039.413437114403
208000.0,295.9,99439.85201333844,104520.0,5080.1479866615555
209000.0,295.9,99723.73285191102,104830.0,5106.267148088984
210000.0,295.9,100012.30805152803,105150.0,5137.691948471969
211000.0,295.9,100305.65772687217,105480.0,5174.342273127826
212000.0,295.9,100603.86314534598,105800.0,5196.136854654018
213000.0,295.8,100863.50590783475,106130.0,5266.494092165245
214000.0,295.8,101172.32462289544,106450.0,5277.675377104562
215000.0,295.8,101486.25738263439,106760.0,5273.742617365613
216000.0,295.8,101805.390279343,107070.0,5264.6097206569975
217000.0,295.7,102089.0885357327,107390.0,5300.911464267294
218000.0,295.7,102419.56915874915,107710.0,5290.430841250854
219000.0,295.7,102755.52339864694,108040.0,5284.476601353061
220000.0,295.6,103058.5185675359,108360.0,5301.481432464105
221000.0,295.6,103406.40345122223,108690.0,5283.596548777772
222000.0,295.6,103760.04729508428,109020.0,5259.952704915719
223000.0,295.6,104119.54512626657,109350.0,5230.454873733426
224000.0,295.5,104449.47803265651,109680.0,5230.521967343491
225000.0,295.5,104821.7170540353,110020.0,5198.282945964704
226000.0,295.5,105200.11165390586,110390.0,5189.888346094143
227000.0,295.4,105551.62688784044,110760.0,5208.373112159563
228000.0,295.4,105943.40508269791,111130.0,5186.594917302093
229000.0,295.4,106341.65313605963,111500.0,5158.346863940373
230000.0,295.4,106746.47562271741,111880.0,5133.5243772825925
