Mass,CAS,Drag_BADA,Drag_PRN,RMSE
180000.0,302.0,97054.59593037504,98020.0,965.4040696249576
181000.0,302.0,97208.06683235631,98300.0,1091.933167643685
182000.0,302.0,97364.12740561363,98570.0,1205.8725943863683
183000.0,302.1,97589.51047890414,98850.0,1260.489521095864
184000.0,302.1,97750.44817255437,99130.0,1379.5518274456263
185000.0,302.1,97914.11812004348,99410.0,1495.8818799565197
186000.0,302.1,98080.57100912911,99690.0,1609.4289908708888
187000.0,302.1,98249.85835624953,99970.0,1720.1416437504668
188000.0,302.2,98486.53716222502,100260.0,1773.462837774976
189000.0,302.2,98661.17917858787,100540.0,1878.820821412126
190000.0,302.2,98838.81015360825,100830.0,1991.189846391746
191000.0,302.2,99019.48493931907,101100.0,2080.515060680933
192000.0,302.2,99203.2592607152,101380.0,2176.7407392847963
193000.0,302.2,99390.18972495748,101660.0,2269.810275042517
194000.0,302.2,99580.33383063758,101940.0,2359.666169362419
195000.0,302.2,99773.74997705425,102230.0,2456.250022945751
196000.0,302.2,99970.49747361298,102510.0,2539.5025263870193
197000.0,302.2,100170.63654922023,102800.0,2629.3634507797688
198000.0,302.2,100374.22836173014,103100.0,2725.7716382698563
199000.0,302.2,100581.33500744426,103400.0,2818.664992555743
200000.0,302.2,100792.01953068463,103690.0,2897.980469315371
201000.0,302.3,101064.40712832783,103990.0,2925.5928716721683
202000.0,302.3,101281.89649526367,104300.0,3018.1035047363257
203000.0,302.3,101503.1525602859,104600.0,3096.8474397140963
204000.0,302.3,101728.2421717213,104900.0,3171.7578282787
205000.0,302.3,101957.23317310838,105190.0,3232.766826891617
206000.0,302.2,102134.91445800629,105490.0,3355.0855419937143
207000.0,302.2,102372.49102549898,105790.0,3417.508974501019
208000.0,302.2,102614.18511542624,106100.0,3485.8148845737596
209000.0,302.2,102860.06874197033,106400.0,3539.9312580296682
210000.0,302.2,103110.21496549608,106710.0,3599.7850345039187
211000.0,302.2,103364.69790262073,107020.0,3655.3020973792736
212000.0,302.2,103623.5927363786,107340.0,3716.407263621397
213000.0,302.2,103886.97572635474,107650.0,3763.0242736452637
214000.0,302.2,104154.92421896751,107970.0,3815.0757810324867
215000.0,302.2,104427.51665770794,108290.0,3862.4833422920638
216000.0,302.2,104704.83259348165,108610.0,3905.167406518347
217000.0,302.2,104986.95269494964,108930.0,3943.0473050503642
218000.0,302.2,105273.95875904271,109260.0,3986.041240957289
219000.0,302.2,105565.93372128211,109590.0,4024.066278717888
220000.0,302.1,105816.48668503197,109920.0,4103.513314968033
221000.0,302.1,106119.32882970246,110250.0,4130.671170297544
222000.0,302.1,106427.40355203045,110580.0,4152.596447969554
223000.0,302.1,106740.79855865058,110920.0,4179.201441349418
224000.0,302.1,107059.6027494217,111250.0,4190.397250578302
225000.0,302.1,107383.90622823202,111570.0,4186.093771767977
226000.0,302.1,107713.80031385284,111900.0,4186.199686147156
227000.0,302.0,108007.93172733783,112230.0,4222.068272662174
228000.0,302.0,108350.02036395036,112560.0,4209.97963604964
229000.0,302.0,108697.98970984065,112890.0,4192.010290159349
230000.0,302.0,109051.93617396304,113220.0,4168.06382603696
