Mass,CAS,Drag_BADA,Drag_PRN,RMSE
180000.0,308.2,101470.2424254506,99730.0,1740.242425450604
181000.0,308.2,101597.48454101906,99990.0,1607.484541019061
182000.0,308.2,101727.037910714,100240.0,1487.0379107140034
183000.0,308.2,101858.9471534107,100500.0,1358.9471534106997
184000.0,308.2,101993.25762952505,100770.0,1223.2576295250474
185000.0,308.3,102202.45901739698,101030.0,1172.4590173969773
186000.0,308.3,102341.27681728957,101300.0,1041.276817289574
187000.0,308.3,102482.63178688033,101580.0,902.6317868803308
188000.0,308.3,102626.57227187813,101850.0,776.5722718781326
189000.0,308.3,102773.14739984025,102130.0,643.1473998402507
190000.0,308.4,102992.7414817206,102410.0,582.7414817206009
191000.0,308.4,103144.27859002391,102690.0,454.2785900239105
192000.0,308.4,103298.59750120861,102970.0,328.5975012086128
193000.0,308.4,103455.75048621123,103250.0,205.7504862112255
194000.0,308.4,103615.79063910907,103540.0,75.79063910906552
195000.0,308.5,103846.87773191264,103830.0,16.87773191263841
196000.0,308.5,104012.371716722,104110.0,97.62828327799798
197000.0,308.5,104180.91183122153,104400.0,219.0881687784713
198000.0,308.5,104352.5544747693,104700.0,347.44552523069433
199000.0,308.5,104527.35691213257,104980.0,452.64308786742913
200000.0,308.6,104771.12686998988,105270.0,498.8731300101208
201000.0,308.6,104951.91404008018,105550.0,598.0859599198157
202000.0,308.6,105136.03235883551,105840.0,703.9676411644905
203000.0,308.6,105323.54256191853,106130.0,806.4574380814738
204000.0,308.6,105514.50629372845,106420.0,905.4937062715471
205000.0,308.6,105708.98611643635,106710.0,1001.0138835636462
206000.0,308.6,105907.04551901658,107010.0,1102.9544809834188
207000.0,308.6,106108.74892637035,107310.0,1201.2510736296535
208000.0,308.6,106314.16170850475,107610.0,1295.8382914952526
209000.0,308.6,106523.35018968025,107910.0,1386.6498103197519
210000.0,308.6,106736.38165769183,108220.0,1483.6183423081675
211000.0,308.6,106953.3243731459,108530.0,1576.6756268541067
212000.0,308.7,107233.59888711091,108840.0,1606.4011128890852
213000.0,308.7,107457.98901545655,109150.0,1692.010984543449
214000.0,308.7,107686.4943550173,109450.0,1763.5056449826952
215000.0,308.6,107861.60749359382,109760.0,1898.3925064061768
216000.0,308.6,108099.16505933828,110060.0,1960.8349406617199
217000.0,308.6,108341.06439082169,110380.0,2038.935609178312
218000.0,308.6,108587.38082208124,110690.0,2102.6191779187648
219000.0,308.6,108838.19073587372,111000.0,2161.8092641262774
220000.0,308.6,109093.57157333748,111320.0,2226.428426662518
221000.0,308.6,109353.6018437608,111640.0,2286.3981562392
222000.0,308.6,109618.36113431388,111960.0,2341.6388656861236
223000.0,308.6,109887.9301198914,112280.0,2392.0698801085964
224000.0,308.6,110162.39057300631,112600.0,2437.6094269936875
225000.0,308.6,110441.82537361009,112930.0,2488.1746263899113
226000.0,308.6,110726.31851922646,113260.0,2533.6814807735354
227000.0,308.6,111015.95513471299,113590.0,2574.044865287011
228000.0,308.6,111310.82148249172,113920.0,2609.178517508277
229000.0,308.6,111611.00497257836,114260.0,2648.995027421639
230000.0,308.6,111916.59417268974,114600.0,2683.4058273102564
