Mass,CAS,Drag_BADA,Drag_PRN,RMSE
180000.0,308.4,101619.44150578226,99510.0,2109.4415057822625
181000.0,308.4,101745.8604540742,99770.0,1975.8604540741944
182000.0,308.5,101948.5134434011,100030.0,1918.513443401098
183000.0,308.5,102079.16206462633,100290.0,1789.1620646263327
184000.0,308.5,102212.19845211357,100550.0,1662.1984521135746
185000.0,308.5,102347.6685357878,100820.0,1527.6685357878014
186000.0,308.5,102485.61900058319,101090.0,1395.6190005831886
187000.0,308.6,102697.99237415,101360.0,1337.9923741499952
188000.0,308.6,102840.60422192949,101630.0,1210.6042219294904
189000.0,308.6,102985.83632694204,101910.0,1075.836326942037
190000.0,308.6,103133.73841175852,102180.0,953.738411758517
191000.0,308.6,103284.3609945426,102460.0,824.3609945425997
192000.0,308.7,103507.49961361616,102740.0,767.4996136161644
193000.0,308.7,103663.25126507632,103030.0,633.2512650763238
194000.0,308.7,103821.87470454033,103310.0,511.8747045403288
195000.0,308.7,103983.42364692125,103600.0,383.4236469212483
196000.0,308.7,104147.95264415668,103890.0,257.952644156685
197000.0,308.8,104382.98809920049,104180.0,202.98809920049098
198000.0,308.8,104553.15165106634,104470.0,83.15165106633503
199000.0,308.8,104726.45854322457,104760.0,33.5414567754342
200000.0,308.8,104902.96668716412,105040.0,137.03331283587613
201000.0,308.8,105082.73487404674,105320.0,237.26512595325767
202000.0,308.8,105265.82278352721,105610.0,344.17721647278813
203000.0,308.8,105452.29099268466,105890.0,437.70900731533766
204000.0,308.8,105642.20098495,106180.0,537.7990150499973
205000.0,308.8,105835.61515913515,106470.0,634.3848408648482
206000.0,308.8,106032.59683842164,106770.0,737.4031615783606
207000.0,308.8,106233.2102794879,107070.0,836.7897205120971
208000.0,308.9,106499.37601109655,107370.0,870.6239889034478
209000.0,308.9,106706.89276800264,107670.0,963.1072319973609
210000.0,308.9,106918.2333762047,107980.0,1061.7666237952944
211000.0,308.9,107133.4658290288,108280.0,1146.5341709711938
212000.0,308.9,107352.65909814335,108590.0,1237.3409018566454
213000.0,308.9,107575.88314283335,108900.0,1324.1168571666494
214000.0,308.9,107803.2089193997,109200.0,1396.7910806003056
215000.0,308.9,108034.70839059148,109500.0,1465.291609408523
216000.0,308.9,108270.45453508067,109810.0,1539.545464919327
217000.0,308.9,108510.52135698355,110120.0,1609.4786430164531
218000.0,308.8,108698.99387677104,110430.0,1731.006123228959
219000.0,308.8,108948.55286409038,110740.0,1791.4471359096206
220000.0,308.8,109202.66811169175,111050.0,1847.3318883082538
221000.0,308.8,109461.41792387856,111370.0,1908.5820761214418
222000.0,308.8,109724.88167999712,111690.0,1965.1183200028754
223000.0,308.8,109993.13984428314,112010.0,2016.8601557168586
224000.0,308.8,110266.2739757141,112330.0,2063.7260242859047
225000.0,308.8,110544.3667378708,112660.0,2115.633262129195
226000.0,308.8,110827.50190886,112980.0,2152.4980911400053
227000.0,308.8,111115.76439131556,113310.0,2194.2356086844375
228000.0,308.8,111409.24022243274,113640.0,2230.759777567262
229000.0,308.8,111708.0165839293,113980.0,2271.983416070696
230000.0,308.8,112012.18181226976,114310.0,2297.8181877302413
