Mass,CAS,Drag_BADA,Drag_PRN,RMSE
180000.0,289.7,89493.61977999803,94850.0,5356.380220001971
181000.0,289.7,89703.1720485128,95140.0,5436.827951487197
182000.0,289.7,89915.9014898407,95420.0,5504.098510159296
183000.0,289.7,90131.86410888996,95700.0,5568.13589111004
184000.0,289.7,90351.11684139351,95990.0,5638.883158606492
185000.0,289.7,90573.71756409499,96280.0,5706.282435905014
186000.0,289.7,90799.72510514833,96560.0,5760.274894851667
187000.0,289.7,91029.19925440752,96840.0,5810.800745592482
188000.0,289.7,91262.20077391266,97120.0,5857.799226087343
189000.0,289.7,91498.79140832122,97410.0,5911.208591678776
190000.0,289.7,91739.03389549462,97700.0,5960.96610450538
191000.0,289.6,91933.56181818705,98000.0,6066.438181812948
192000.0,289.6,92181.83524326525,98290.0,6108.164756734754
193000.0,289.6,92433.96046872341,98590.0,6156.03953127659
194000.0,289.6,92690.0043868998,98890.0,6199.995613100196
195000.0,289.6,92950.03493801845,99200.0,6249.965061981551
196000.0,289.6,93214.12112104677,99500.0,6285.878878953226
197000.0,289.6,93482.33300470826,99810.0,6327.666995291744
198000.0,289.5,93709.28894669018,100120.0,6410.711053309817
199000.0,289.5,93986.54342087847,100430.0,6443.456579121528
200000.0,289.5,94268.14655242878,100740.0,6471.853447571222
201000.0,289.5,94554.17288325515,101050.0,6495.827116744855
202000.0,289.5,94844.69808180002,101370.0,6525.301918199984
203000.0,289.5,95139.79895435249,101690.0,6550.201045647511
204000.0,289.4,95397.76837654912,102000.0,6602.231623450876
205000.0,289.4,95702.87124537764,102300.0,6597.128754622361
206000.0,289.4,96012.79389279035,102610.0,6597.206107209655
207000.0,289.3,96287.81382237918,102920.0,6632.186177620824
208000.0,289.3,96608.25840469085,103230.0,6621.741595309155
209000.0,289.3,96933.77808091148,103550.0,6616.221919088523
210000.0,289.2,97226.69958685507,103860.0,6633.300413144927
211000.0,289.2,97563.28474785072,104180.0,6616.715252149283
212000.0,289.2,97905.21187962938,104500.0,6594.78812037062
213000.0,289.1,98216.92414786882,104830.0,6613.07585213118
214000.0,289.1,98570.48466911173,105150.0,6579.515330888273
215000.0,289.1,98929.665956299,105490.0,6560.334043701005
216000.0,289.1,99294.56107722923,105850.0,6555.4389227707725
217000.0,289.0,99632.50519677802,106210.0,6577.494803221984
218000.0,289.0,100009.82473167723,106580.0,6570.175268322768
219000.0,289.0,100393.15324474829,106950.0,6556.84675525171
220000.0,288.9,100752.10948113784,107320.0,6567.8905188621575
221000.0,288.9,101148.4898866823,107690.0,6541.510113317694
222000.0,288.9,101551.18718454688,108060.0,6508.812815453115
223000.0,288.8,101932.18034204561,108410.0,6477.819657954387
224000.0,288.7,102321.3427981557,108840.0,6518.657201844297
225000.0,288.7,102745.15640776619,109300.0,6554.84359223381
226000.0,288.6,103150.15600194527,109760.0,6609.843998054726
227000.0,288.5,103563.71910356019,110210.0,6646.280896439814
228000.0,288.5,104009.72061906008,110650.0,6640.279380939915
229000.0,288.4,104439.89731322422,111090.0,6650.1026867757755
230000.0,288.4,104901.03570096722,111530.0,6628.964299032785
