Mass,CAS,Drag_BADA,Drag_PRN,RMSE
180000.0,307.6,101025.18046102874,100310.0,715.1804610287363
181000.0,307.6,101154.90064283562,100560.0,594.9006428356224
182000.0,307.6,101286.95841119984,100810.0,476.95841119984107
183000.0,307.6,101421.39873504982,101070.0,351.39873504982097
184000.0,307.7,101630.49800199711,101330.0,300.4980019971117
185000.0,307.7,101769.40949059276,101600.0,169.40949059276318
186000.0,307.7,101910.83832095106,101880.0,30.838320951064816
187000.0,307.7,102054.83243866243,102150.0,95.16756133757008
188000.0,307.8,102272.02435633249,102430.0,157.97564366750885
189000.0,307.8,102420.84562008076,102700.0,279.1543799192441
190000.0,307.8,102572.37582972906,102980.0,407.6241702709376
191000.0,307.8,102726.66603331828,103270.0,543.3339666817192
192000.0,307.8,102883.76809130907,103550.0,666.2319086909265
193000.0,307.9,103112.1275276573,103840.0,727.8724723427003
194000.0,307.9,103274.53706273308,104130.0,855.4629372669151
195000.0,307.9,103439.91376582131,104410.0,970.0862341786851
196000.0,307.9,103608.31276137318,104700.0,1091.6872386268224
197000.0,308.0,103846.36303913624,104990.0,1143.6369608637615
198000.0,308.0,104020.47939409858,105290.0,1269.5206059014163
199000.0,308.0,104197.78306020587,105580.0,1382.2169397941325
200000.0,308.0,104378.33255699265,105860.0,1481.6674430073472
201000.0,308.0,104562.18729286721,106150.0,1587.8127071327908
202000.0,308.0,104749.40757409878,106440.0,1690.5924259012245
203000.0,308.1,105003.68204867147,106730.0,1726.3179513285286
204000.0,308.1,105197.28813331905,107030.0,1832.7118666809547
205000.0,308.1,105394.44017140793,107320.0,1925.5598285920714
206000.0,308.1,105595.20206763278,107630.0,2034.797932367219
207000.0,308.1,105799.63866873096,107930.0,2130.361331269043
208000.0,308.1,106007.81577272477,108240.0,2232.1842272752256
209000.0,308.1,106219.80013815926,108550.0,2330.199861840738
210000.0,308.1,106435.65949340377,108860.0,2424.340506596229
211000.0,308.1,106655.4625460172,109170.0,2514.5374539828044
212000.0,308.2,106938.0343175088,109480.0,2541.9656824911945
213000.0,308.2,107165.348518228,109800.0,2634.6514817720017
214000.0,308.2,107396.81173066917,110110.0,2713.188269330829
215000.0,308.2,107632.49657869001,110410.0,2777.503421309986
216000.0,308.2,107872.47671142856,110730.0,2857.523288571436
217000.0,308.2,108116.82681286601,111040.0,2923.173187133987
218000.0,308.2,108365.622611486,111350.0,2984.3773885139963
219000.0,308.2,108618.94088996571,111670.0,3051.0591100342863
220000.0,308.2,108876.85949495372,111990.0,3113.140505046278
221000.0,308.2,109139.45734677072,112310.0,3170.5426532292768
222000.0,308.2,109406.81444930607,112640.0,3233.185550693932
223000.0,308.2,109679.01189989666,112960.0,3280.9881001033355
224000.0,308.2,109956.1318991645,113290.0,3333.868100835505
225000.0,308.2,110238.25776106914,113620.0,3381.742238930863
226000.0,308.2,110525.47392287783,113950.0,3424.5260771221656
227000.0,308.2,110817.86595520446,114290.0,3472.1340447955445
228000.0,308.2,111115.52057211685,114630.0,3514.479427883154
229000.0,308.1,111370.7274294842,114880.0,3509.2725705157936
230000.0,307.7,111492.84854133791,114780.0,3287.1514586620906
