Mass,CAS,Drag_BADA,Drag_PRN,RMSE
180000.0,289.6,89438.65845629567,94950.0,5511.3415437043295
181000.0,289.6,89648.68800338847,95230.0,5581.311996611534
182000.0,289.6,89861.89963855752,95510.0,5648.100361442484
183000.0,289.6,90078.34942982843,95800.0,5721.650570171565
184000.0,289.6,90298.09437702743,96090.0,5791.905622972568
185000.0,289.6,90521.19242213016,96380.0,5858.80757786984
186000.0,289.6,90747.70245952767,96660.0,5912.297540472326
187000.0,289.6,90977.68434643712,96940.0,5962.3156535628805
188000.0,289.6,91211.19891333296,97220.0,6008.801086667037
189000.0,289.6,91448.30797442279,97510.0,6061.692025577213
190000.0,289.6,91689.07433823698,97800.0,6110.925661763016
191000.0,289.5,91884.23992279475,98100.0,6215.760077205254
192000.0,289.5,92133.04868451445,98400.0,6266.951315485552
193000.0,289.5,92385.71491671322,98700.0,6314.285083286784
194000.0,289.5,92642.30558695798,99000.0,6357.694413042016
195000.0,289.5,92902.88871191535,99300.0,6397.111288084649
196000.0,289.5,93167.53336817631,99610.0,6442.466631823685
197000.0,289.5,93436.30970328022,99910.0,6473.690296719782
198000.0,289.4,93663.94682233484,100220.0,6556.053177665162
199000.0,289.4,93941.77829697497,100530.0,6588.221703025032
200000.0,289.4,94223.9646521805,100850.0,6626.035347819503
201000.0,289.4,94510.58051358313,101160.0,6649.419486416868
202000.0,289.4,94801.70163465945,101480.0,6678.298365340554
203000.0,289.4,95097.40490795924,101800.0,6702.595092040763
204000.0,289.4,95397.76837654912,102110.0,6712.231623450876
205000.0,289.3,95661.81490060608,102420.0,6758.185099393915
206000.0,289.3,95972.36027186575,102730.0,6757.639728134251
207000.0,289.3,96287.81382237918,103040.0,6752.186177620824
208000.0,289.2,96569.20498574134,103350.0,6780.795014258663
209000.0,289.2,96895.36853720994,103670.0,6774.631462790057
210000.0,289.2,97226.69958685507,103990.0,6763.300413144927
211000.0,289.1,97526.29959800688,104310.0,6783.700401993119
212000.0,289.1,97868.89262040674,104630.0,6761.107379593261
213000.0,289.1,98216.92414786882,104950.0,6733.07585213118
214000.0,289.0,98535.63575753084,105280.0,6744.364242469164
215000.0,289.0,98895.50585134083,105620.0,6724.494148659171
216000.0,289.0,99261.09750410248,105980.0,6718.902495897521
217000.0,289.0,99632.50519677802,106350.0,6717.494803221984
218000.0,288.9,99977.89542332242,106710.0,6732.104576677579
219000.0,288.9,100361.94464390518,107080.0,6718.055356094817
220000.0,288.9,100752.10948113784,107450.0,6697.8905188621575
221000.0,288.8,101118.86590263223,107830.0,6711.1340973677725
222000.0,288.8,101522.3090738915,108200.0,6677.690926108495
223000.0,288.7,101904.17587105665,108550.0,6645.82412894335
224000.0,288.7,102321.3427981557,108990.0,6668.657201844297
225000.0,288.6,102718.80725749124,109440.0,6721.192742508763
226000.0,288.6,103150.15600194527,109890.0,6739.843998054726
227000.0,288.5,103563.71910356019,110340.0,6776.280896439814
228000.0,288.4,103985.98403270628,110780.0,6794.015967293715
229000.0,288.4,104439.89731322422,111220.0,6780.1026867757755
230000.0,288.3,104879.04839486131,111660.0,6780.951605138689
